source_section,target_section,source_metric,target_metric,lag_quarters,timing,observations,corr,r_squared,beta_target_per_1_source
AI Software,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,5,-0.4830953467433228,0.23338111404505127,-2.0622721534995665
AI Software,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,5,-0.31691185219561785,0.10043312206205714,-1.1760870837421666
AI Software,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,5,-0.03356408608915411,0.0011265478750001484,-0.020588146600068254
AI Software,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,5,0.9547728667630451,0.9115912271069234,0.6047682190438162
AI Software,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,5,0.9684051707238436,0.9378085746846766,2.4453536263535534
AI Software,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,5,0.9488422685081668,0.900301650507724,7.114790682078412
AI Software,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,5,0.7088765607854595,0.5025059784310212,6.954799108460752
AI Software,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,5,0.7617043269226038,0.5801934816526169,9.843741370627383
AI Software,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,4,,,
AI Software,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,3,,,
AI Software,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,2,,,
AI Software,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,1,,,
AI Software,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,5,0.8355919593834537,0.6982139225862792,0.10516577928371626
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,5,0.7091560204462092,0.5029022613351043,0.12594536445358462
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,5,-0.9876465985788675,0.9754458036844066,-0.8679001161067896
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,5,-0.6086957762610463,0.37051054803803773,-0.667692887651914
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,5,-0.4248059496367911,0.18046009484681588,-0.4857369031832628
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,5,-0.26468966136024824,0.07006061683100288,-0.2532704360577031
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,5,0.8983813780592684,0.8070891004436702,0.05248006412964499
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,5,0.4285106766163774,0.18362139997422555,0.027704176064356503
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,5,0.9979919690082151,0.9959879702048942,1.0163384947284064
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,5,0.9999996647358289,0.9999993294717702,1192.260549777768
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,4,,,
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,3,,,
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,2,,,
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,1,,,
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
AI Software,components,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,0,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,0,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,0,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,0,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,0,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,0,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,1,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,2,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,3,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,3,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,3,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,2,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,1,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
AI Software,foundry,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,5,0.6662700722106027,0.4439158091235218,0.05929189654672381
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,5,0.8531272217132952,0.727826056428246,0.14032660598657726
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,5,0.7564238788143137,0.5721770844404915,0.1484287515828791
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,5,0.6340882716835672,0.4020679362866533,0.12764529440343209
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,5,-0.8164730243356353,0.6666281994677788,-0.22454493753965807
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,5,-0.7307701685923126,0.534025039304437,-0.2813289815758394
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,5,-0.5000852397994844,0.2500852470653078,-0.21601807312353766
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,5,-0.4486218145923815,0.20126153252816112,-0.1807303619301265
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,5,0.9331978820623212,0.870858287085602,0.3121042351894984
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,4,,,
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,3,,,
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,2,,,
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,1,,,
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
AI Software,meterier,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,22,0.1605685557116822,0.025782261083335586,0.0003791423250577724
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,23,0.6025081813891864,0.3630161086409047,0.0018364100421469848
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,24,0.2743779986594362,0.07528328614835757,0.0008546965975300582
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,25,0.04562510644423971,0.002081650338048204,0.00014837298828640873
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,26,-0.3309574330055771,0.10953282246164106,-0.0011097936912169359
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,27,-0.4823047763558737,0.23261789729568935,-0.0017662761740096613
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,28,-0.2709420979887074,0.07340962046252232,-0.0009897697160088505
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,29,-0.13397345762707608,0.01794888734855395,-0.00048365186082449543
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,30,0.2038692587068636,0.041562674645686075,0.0006260350984580644
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,30,0.7555942767297491,0.5709227110267526,0.06573902718450679
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,29,0.745581091736264,0.5558911643546393,0.09840137171246899
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,28,0.9991613679581273,0.9983234392199561,0.19648769919032638
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,27,-0.0021147577257508536,4.472200238622923e-06,-0.1587763244346695
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,26,-0.34594138951644376,0.11967544498056787,-25.97435594711517
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,25,-0.015447525935503135,0.000238626057528042,-1.2324274473906878
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,24,0.4316929895233224,0.18635883720358334,34.426640252608046
CPU,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,23,0.15606690670821216,0.024356879369469796,0.5695264641100074
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,22,-0.41801036224603216,0.17473266294505904,-0.000317777503054957
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,23,-0.2939705443260408,0.08641868093134872,-0.00022299410907249966
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,24,-0.25490138517960464,0.06497471616648116,-0.00019543081775764013
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,25,-0.23059408538299764,0.0531736322136212,-0.0001791526855456694
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,26,-0.17203242121891413,0.029595153950441894,-0.00013335387847513008
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,27,-0.4321349459942241,0.18674061154943097,-0.0003791049928987294
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,28,-0.2419448569629117,0.05853731381080381,-0.00021181802718103535
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,29,0.6302317855547575,0.3971921035235378,0.001570846346604224
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,30,0.8798542732815168,0.774143542211746,0.004402693830621865
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,30,0.9805001782764622,0.9613805996001741,0.0073281016521114595
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,29,0.9407685483160447,0.8850454615006782,0.010669533984965354
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,28,0.7423056742706763,0.5510177140544433,0.012545755211442246
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,27,-0.2630476200908517,0.06919405043546105,-1.6965612718788234
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,26,-0.15930455893739906,0.02537794249823925,-1.0268075709565163
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,25,0.3731778660408455,0.13926171970279924,2.5497596714685917
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,24,0.7026975049063025,0.49378378340154294,4.777247840677067
CPU,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,23,0.7371848454184343,0.5434414963146009,5.519768073731359
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,20,0.5432403201475224,0.29511004543398267,0.0016142762553260485
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,21,0.4194204158164715,0.17591348520366185,0.0013711112153201722
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,22,0.2059142561336335,0.04240068087906763,0.000687102425715809
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,23,0.15774275640410151,0.02488277719796371,0.0005324842338238814
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,24,-0.39058805613940545,0.15255902959875933,-0.0014313423855669817
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,25,-0.35340944652354583,0.124898236892079,-0.001383833243874108
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,26,-0.27544080122250075,0.07586763497809318,-0.001121443103008849
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,27,-0.3290630689209014,0.10828250332764192,-0.0014182695734220312
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,28,0.8320034994369367,0.6922298230753088,0.006457031979397357
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,27,-0.06047700884710078,0.003657468599092306,-0.17833787175113566
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,26,-0.42128007412521584,0.17747690085494736,-1.236522146430625
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,25,-0.18877997416356915,0.03563787864519784,-0.5855706386737589
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,24,0.20130817734326065,0.04052498226526568,0.6210756259765862
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,23,0.3255368224397468,0.10597422276416724,1.0900373811494672
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,22,0.16536401626625216,0.027345257875705308,0.6533742275202448
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,21,0.10339967799228522,0.010691493408908273,0.4496782093715411
CPU,AI Software,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,20,-0.11688072885828178,0.013661104778443183,-0.5836656596082259
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,22,0.11062229525396267,0.01223729220725489,0.00020148223222895761
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,23,-0.2096051281182182,0.04393430973345466,-0.00040121845932462776
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,24,-0.4108274051270182,0.16877915680339914,-0.0008521030771489222
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,25,-0.583093737766742,0.3399983070227901,-0.0013301103684981962
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,26,-0.3121091835048833,0.09741214242808492,-0.0007058687654250058
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,27,-0.24535150992332672,0.06019736342165629,-0.0005556090282440902
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,28,0.07871580109754582,0.006196177342428396,0.00018382013417973618
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,29,0.7523304687959647,0.566001134278756,0.06273115116060612
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,30,0.7353183932550839,0.5406931394592381,0.06591700846815825
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,29,0.8978329716407609,0.8061040449652794,0.12199263522782709
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,28,0.37006486826027596,0.1369480067204954,0.07489620786318661
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,27,-0.32281434095414774,0.10420909872566074,-24.96007200256457
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,26,-0.14488499779953556,0.020991662587371427,-11.18500034869664
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,25,0.38227250800440693,0.14613227037597937,31.35583853483936
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,24,0.4186140380068401,0.17523771281639217,13.944959597441361
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,23,0.5319086145994795,0.28292677428513757,44.822996445770706
CPU,Cooling,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,23,0.5284900091081538,0.2793016897271365,47.76912962153757
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,20,-0.13234261148446697,0.01751456681452857,-0.001027106749583439
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,21,0.4438467896700533,0.19699997270041253,0.0038385972719402854
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,22,0.4871717144549079,0.23733627936493434,0.004818553545173871
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,23,0.41956884263915717,0.17603801371356184,0.004567602350768533
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,24,-0.4008977536649844,0.16071900889363053,-0.004758463154738823
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,25,-0.35882827170224363,0.12875772857281917,-0.004558647613828671
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,26,-0.3249755666274383,0.1056091189048246,-0.0043632598290214
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,27,-0.29820996041664216,0.08892918049169528,-0.004192812849899075
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,28,-0.12434124548431272,0.015460745328590118,-0.0017607911313495994
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,27,-0.0028299290035386417,8.008498165069209e-06,-0.01497346707543341
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,26,-0.24994815584535365,0.0624740806104932,-1.3001797063634133
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,25,-0.4684193111500653,0.2194166510583017,-2.5890384857954305
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,24,-0.31657335214284216,0.10021868728695595,-1.7482325972536472
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,23,-0.14852199850804404,0.022058784040823436,-0.9008080080631757
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,22,-0.0156417552311426,0.00024466450671097685,-0.11137504859013092
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,21,-0.2804330548438757,0.0786426982490682,-2.1941970787093275
CPU,DRAM,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,20,-0.46673567014838596,0.21784218578886294,-4.1778980537995185
CPU,Energy,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,21,-0.05456019023426394,0.0029768143583990703,-0.002900451108704458
CPU,Energy,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,22,-0.04834033802720461,0.002336788280584404,-0.002568161218704775
CPU,Energy,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,23,-0.09489850409466635,0.009005726079405406,-0.005060959325376877
CPU,Energy,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,23,-0.08550270898490668,0.007310713243757642,-0.004579287727573364
CPU,Energy,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,24,-0.0887744530669682,0.00788090351733934,-0.004762785245246733
CPU,Energy,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,25,-0.0855813364849093,0.007324165154543268,-0.00460289160754068
CPU,Energy,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,26,0.11186752213190893,0.012514342507933133,0.0060480408321716235
CPU,Energy,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,27,-0.057528547941395454,0.0033095338282454353,-0.0031026997489065297
CPU,Energy,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,28,0.5387697635108435,0.2902728580735302,0.006653498376553584
CPU,Energy,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,27,-0.08085432156698126,0.006537421316056811,-1.673429030152704
CPU,Energy,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,26,0.06896591250505607,0.0047562970876550495,1.426454242291467
CPU,Energy,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,25,-0.037024265842891514,0.0013707962612051032,-0.8117757734110032
CPU,Energy,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,24,-0.06373737764314061,0.00406245330882432,-1.3935021841912318
