section,quarter_period,capex_investment_usd_m,capex_valid_companies,total_companies,revenue_usd_m,revenue_usd_m_valid_companies,gross_profit_usd_m,gross_profit_usd_m_valid_companies,cost_of_revenue_usd_m,cost_of_revenue_usd_m_valid_companies,operating_income_usd_m,operating_income_usd_m_valid_companies,net_income_usd_m,net_income_usd_m_valid_companies,inventory_usd_m,inventory_usd_m_valid_companies,calendar_quarter,capex_yoy_current_ratio,revenue_usd_m_yoy_current_ratio,gross_profit_usd_m_yoy_current_ratio,cost_of_revenue_usd_m_yoy_current_ratio,operating_income_usd_m_yoy_current_ratio,net_income_usd_m_yoy_current_ratio,inventory_usd_m_yoy_current_ratio
foundry,2024Q3,1881.914,1,1,2171.188,1,444.16,1,1727.028,1,170.507,1,148.8,1,2877.125,1,2024-Q3,,,,,,,
foundry,2024Q4,1517.19,1,1,2207.281,1,499.011,1,1708.27,1,213.965,1,107.587,1,2958.35,1,2024-Q4,,,,,,,
foundry,2025Q1,333123.557,1,1,839253.664,1,493395.076,1,345858.588,1,407089.168,1,361564.128,1,293387.615,1,2025-Q1,,,,,,,
foundry,2025Q2,0.0,0,1,933791.869,1,547369.238,1,386422.63099999994,1,463423.0,1,398273.102,1,304193.716,1,2025-Q2,,,,,,,
foundry,2025Q3,288443.339,1,1,989918.318,1,588542.829,1,401375.48899999994,1,500685.08,1,452301.407,1,288689.063,1,2025-Q3,0.9934756198339529,0.9978066998453099,0.9992453225523881,0.9956972260456094,0.9996594526044196,0.9996710158365703,0.9900338275024988
foundry,2025Q4,361467.698,1,1,1046090.449,1,651986.857,1,394103.59200000006,1,564880.854,1,485465.363,1,288109.5,1,2025-Q4,0.9958026954873296,0.9978899711759055,0.9992346302772173,0.9956654290022304,0.9996212210088466,0.9997783837772994,0.989731855423025
foundry,2026Q1,0.0,0,1,35900.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2026-Q1,,-22.37753938718663,,,,,
meterier,2016Q1,20.488,1,2,263.373,1,1045.536,2,146.837,1,439.539,2,421.872,2,1558.176,2,2016-Q1,,,,,,,
meterier,2016Q2,0.0,0,2,280.709,1,1103.087,2,152.622,1,470.347,2,520.448,2,1558.176,2,2016-Q2,,,,,,,
meterier,2016Q3,0.0,0,2,270.253,1,1008.31,2,153.94299999999998,1,423.066,2,235.403,2,1558.176,2,2016-Q3,,,,,,,
meterier,2017Q1,17.819,1,2,267.024,1,878.706,2,152.31799999999998,1,206.559,2,-351.788,2,1654.529,2,2017-Q1,,,,,,,
meterier,2017Q2,0.0,0,2,303.052,1,1090.205,2,163.847,1,293.4,2,2239.89,2,1654.529,2,2017-Q2,,0.13093132531710738,0.0409730280084937,0.10381636526759733,-0.4980879345603273,0.8116550366312631,0.058235908829642795
meterier,2017Q3,0.0,0,3,296.692,1,1163.98,2,173.712,1,569.381175,3,305.656175,3,1654.529,2,2017-Q3,,0.05387068070591726,0.05231447275726389,0.12140784747167713,0.17393299839953438,-0.7027236567362002,0.058235908829642795
meterier,2017Q4,0.0,0,1,0.0,0,0.0,0,0.0,0,-0.290825,1,-0.290825,1,0.0,0,2017-Q4,,,,,1455.7098770738414,810.4317888764721,
meterier,2018Q1,22.19,1,2,2692.377,2,1090.596,2,1601.781,2,463.92,2,118.51400000000001,2,1910.089,2,2018-Q1,0.19698062190175764,0.9008222102625302,0.19428826073082975,0.9049071002839963,0.5547529746508019,3.968324417368412,0.13379481270244473
meterier,2018Q2,0.0,0,2,2826.002,2,1137.3029999999999,2,1688.699,2,444.09000000000003,2,478.991,2,1910.089,2,2018-Q2,,0.892762991675165,0.04141200717838602,0.902974419952875,0.3393231101803689,-3.676267403771678,0.13379481270244473
meterier,2018Q3,0.0,0,3,2952.591,2,1205.407,2,1747.184,2,502.364175,3,430.611175,3,1910.089,2,2018-Q3,,0.8995146974301554,0.03436764511903441,0.900576012600848,-0.13340322287113726,0.2901805788017461,0.13379481270244473
meterier,2019Q1,362.656,2,3,5850.1990000000005,3,1130.997,2,1736.202,2,925.473,3,-69.43799999999999,3,3956.14,3,2019-Q1,1.0,1.0,1.0,1.0,1.0003142447159452,0.9958117313286673,1.0
meterier,2019Q2,0.0,0,3,6174.059,3,1254.378,2,1875.681,2,1158.933,3,1275.562,3,3956.14,3,2019-Q2,,0.5639210768798938,0.13056829759450495,0.14602696300703588,0.599700759232846,0.9070887969381338,0.5171836689298154
meterier,2019Q3,0.0,0,3,6414.597,3,1413.716,2,1992.8809999999999,2,1258.975,3,1143.562,3,3956.14,3,2019-Q3,,0.5594420039170037,0.1955222972647972,0.1526343017972472,0.6472606684008816,0.5811412061611001,0.5171836689298154
meterier,2020Q1,877.465,2,3,10147.047,3,1276.393,2,1926.654,2,1076.491,3,1048.658,3,4304.098,3,2020-Q1,1.0,0.709019678335973,0.055614532514672285,0.09315113144342473,0.5333317463871041,0.5893692938975338,0.5562161921034326
meterier,2020Q2,0.0,0,2,7582.874,2,166.274,1,212.60000000000002,1,723.909,2,554.658,2,1984.098,2,2020-Q2,,0.22849845586251324,-5.802007529740068,-7.166519285042332,-0.2784383119977787,1.1251906580271085,-0.9939236872372231
meterier,2020Q3,0.0,0,3,10334.147,3,1235.35,2,2098.797,2,1426.7930000000001,3,859.658,3,4304.098,3,2020-Q3,,0.4025574631365318,-0.01540292224875543,0.10630661278818293,0.18773571218810303,-0.48380169788450744,0.08084341945745661
meterier,2021Q1,825.585,2,3,9542.327000000001,3,746.4780000000001,2,2056.849,2,692.744,3,538.006,3,4490.9439999999995,3,2021-Q1,1.0,0.3277743468652878,-0.8938481777091887,0.031099998103895958,-0.8173740949037449,-1.125556220562596,0.11908498525031701
meterier,2021Q2,0.0,0,3,9386.404999999999,3,963.3720000000001,2,2046.033,2,582.712,3,448.006,3,4490.9439999999995,3,2021-Q2,,-0.08103656298657491,-0.3249222522556187,0.05834656625772894,-0.8473808673924683,-1.3407231153154198,0.04160506120762129
meterier,2021Q3,0.0,0,3,10336.987000000001,3,1227.0,2,2254.987,2,1332.761,3,1188.0059999999999,3,4490.9439999999995,3,2021-Q3,,0.2664328590139468,0.8644873675631622,0.9057200773219536,0.4568350964651577,0.5331185196034363,0.5582002358524176
meterier,2022Q1,805.33,2,3,11045.844000000001,3,1390.9859999999999,2,2411.858,2,1828.978,3,1663.676,3,4689.213,3,2022-Q1,1.0,0.06443120145459234,0.11188897659645747,0.12980075941452612,0.21989602936722036,0.4832779940324919,0.08212785386375065
meterier,2022Q2,0.0,0,3,11656.351999999999,3,1580.384,2,2491.968,2,1855.8890000000001,3,1374.676,3,4689.213,3,2022-Q2,,0.18136248802369712,0.5276603660882419,0.17460858245370717,0.6267319866651507,0.6086306882494493,0.04228193515628321
meterier,2022Q3,0.0,0,3,11862.493,3,1585.204,2,2609.289,2,1983.357,3,1434.676,3,4689.213,3,2022-Q3,,0.20873251516354965,0.3922725403165775,0.2158657013462289,0.7061991361111489,0.6877301913463388,0.04228193515628321
meterier,2023Q1,733.405,2,3,12540.646,3,1592.82,2,2736.826,2,2213.346,3,1880.705,3,5694.8150000000005,3,2023-Q1,1.0,0.17572133046415628,0.22966813575921946,0.17605759372353227,0.3978523918086011,0.36831879534536255,0.2113977363619364
meterier,2023Q2,0.0,0,3,12764.489,3,1556.397,2,2751.092,2,1236.97,3,1060.705,3,5694.8150000000005,3,2023-Q2,,0.13464267938967228,0.10627815396714338,0.1233088533571396,-0.4785952771692119,-0.5684624848567699,0.17658203119855528
meterier,2023Q3,0.0,0,3,13278.828,3,1433.671,2,3048.157,2,1919.8890000000001,3,1606.705,3,5694.8150000000005,3,2023-Q3,,0.1221851808005948,-0.10233379903757554,0.18246730729421098,0.03333526052808261,0.1444129445044361,0.17658203119855528
meterier,2024Q1,962.992,2,3,12293.396,3,1404.685,2,2695.7110000000002,2,2243.466,3,1603.834,3,5388.0509999999995,3,2024-Q1,1.0,0.03505158379344489,-0.12851208633964198,0.03205907458180792,0.11594069176889685,0.10547101508011435,0.12970144491950797
meterier,2024Q2,0.0,0,3,12348.0,3,1397.166,2,2746.834,2,2557.614,3,1767.834,3,5388.0509999999995,3,2024-Q2,,-0.015601392938127684,-0.14003633068654692,0.0036434673518675725,0.13460514370033946,-0.06384705803825465,-0.056934130727419076
meterier,2024Q3,0.0,0,3,12216.239,3,1371.074,2,2690.165,2,2405.061,3,1640.834,3,5388.0509999999995,3,2024-Q3,,-0.04487878798049056,-0.13516630028722,-0.02264805318632877,0.48568040477975405,0.35355739824991445,-0.056934130727419076
meterier,2025Q1,1638.6,3,4,17126.0,4,4489.8,3,4536.2,3,3474.6,4,2616.3,4,9821.1,4,2025-Q1,1.0,0.22463926194090858,0.6806826584703104,0.32803734403245,0.44745035399758243,0.3858865573519857,0.42014489212002726
meterier,2025Q2,444.0,1,4,17585.7,4,4351.8,3,4966.9,3,3392.1,4,2464.3,4,9776.1,4,2025-Q2,-1.1689009009009008,0.300943607590258,0.6772174732294683,0.4572648935956028,0.3386203236932874,0.34917258450675653,0.44885475803234426
meterier,2025Q3,461.0,1,4,17872.7,4,4721.8,3,4794.9,3,3736.2,4,2380.3,4,9818.1,4,2025-Q3,1.0,0.3091138999703459,0.7041030962768435,0.4271342468038958,0.3154504576842781,0.25730622190480196,0.45121245454823244
meterier,2025Q4,2476.0,4,4,19051.9,4,9033.6,4,10018.3,4,4140.5,4,2438.4,4,10337.2,4,2025-Q4,1.0,0.3587915640959695,0.848225070846617,0.7314749009312957,0.41913754377490636,0.3270857939632546,0.47877075029988786
meterier,2026Q1,1924.0,3,4,17471.2,4,4635.5,3,4723.7,3,3694.3,4,2551.9,4,10557.2,4,2026-Q1,0.1483367983367984,0.019758230688218366,0.03143134505447089,0.039693460634671975,0.05946999431556729,-0.025236098593205098,0.06972492706399427
